wafer_id,die_row,die_col,old_label,predicted_probability
W_N_0055,20,18,0,0.007921475010379707
W_N_0055,20,19,0,0.07938891814521286
W_N_0055,20,20,0,0.004377018953959109
W_N_0055,20,21,0,0.015200265037797188
W_N_0055,20,22,0,0.01918762708271452
W_N_0055,20,23,0,0.005793399920602193
W_N_0055,20,24,0,0.009377146166862589
W_N_0055,20,25,0,0.05698446718151302
W_N_0055,20,26,0,0.003081850204645776
W_N_0055,20,27,0,0.0008671341887924074
W_N_0055,20,28,0,0.06170445068507768
W_N_0055,20,29,0,0.007942652584468543
W_N_0055,20,30,0,0.003785948790381583
W_N_0055,20,31,0,0.07593745383422701
W_N_0055,20,32,0,0.013695976821345775
W_N_0055,20,33,0,0.0031908766540727513
W_N_0055,20,34,0,0.002784349752998273
W_N_0055,20,35,0,0.07230182925792242
W_N_0055,20,36,0,0.01995293495409276
W_N_0055,20,37,1,0.04557228323381762
W_N_0055,21,0,1,0.9559790848137628
W_N_0055,21,1,0,0.004909881034104303
W_N_0055,21,2,0,0.0425813859635551
W_N_0055,21,3,0,0.04732755054845101
W_N_0055,21,4,0,0.09132544398407563
W_N_0055,21,5,0,0.01899104735363057
W_N_0055,21,6,0,0.004831118421294531
W_N_0055,21,7,0,0.018675872372907274
W_N_0055,21,8,0,0.00486398394528627
W_N_0055,21,9,0,0.009114338318366269
W_N_0055,21,10,0,0.06373797377226043
W_N_0055,21,11,0,0.005811791783581004
W_N_0055,21,12,0,0.043315137869468244
W_N_0055,21,13,0,0.0013131229589519774
W_N_0055,21,14,0,0.006428111456836755
W_N_0055,21,15,0,0.0020011695701578065
W_N_0055,21,16,0,0.028466715310124468
W_N_0055,21,17,0,0.01562115151995998
W_N_0055,21,18,0,0.003073103691994299
W_N_0055,21,19,0,0.0366904872062721
W_N_0055,21,20,0,0.002949207499297047
W_N_0055,21,21,0,0.011147106966703764
W_N_0055,21,22,0,0.006343981178741745
W_N_0055,21,23,0,0.004935068001949382
W_N_0055,21,24,0,0.10177709794798974
W_N_0055,21,25,0,0.0029417202060845757
W_N_0055,21,26,0,0.004908102655200757
W_N_0055,21,27,0,0.0042690677958110166
W_N_0055,21,28,0,0.004950800351437269
W_N_0055,21,29,0,0.013763599224385376
W_N_0055,21,30,0,0.014344445336059154
W_N_0055,21,31,0,0.009787874568487549
W_N_0055,21,32,0,0.0032701665399012384
W_N_0055,21,33,0,0.0025497947633771187
W_N_0055,21,34,0,0.023005618946827084
W_N_0055,21,35,1,0.999369930759427
W_N_0055,21,36,0,0.006266509578605847
W_N_0055,21,37,1,0.10650168792710964
W_N_0055,22,1,0,0.007150379198815944
W_N_0055,22,2,0,0.01924213999822094
W_N_0055,22,3,0,0.00021771840948712936
W_N_0055,22,4,0,0.0015033199626183337
W_N_0055,22,5,0,0.10282835110597185
W_N_0055,22,6,0,0.0034782190743381596
W_N_0055,22,7,0,0.008617863601865495
W_N_0055,22,8,0,0.00653922679977421
W_N_0055,22,9,0,0.014716795104589328
W_N_0055,22,10,0,0.01090926732641613
W_N_0055,22,11,0,0.010562843803900952
W_N_0055,22,12,0,0.0044811510463198005
W_N_0055,22,13,0,0.007066452394999955
W_N_0055,22,14,0,0.03014534336903279
W_N_0055,22,15,0,0.015366122632203936
W_N_0055,22,16,0,0.0012320544039736811
W_N_0055,22,17,0,0.33541576340204265
W_N_0055,22,18,0,0.05134140007122195
W_N_0055,22,19,0,0.015993639320017076
W_N_0055,22,20,0,0.0022587422044804983
W_N_0055,22,21,0,0.018314335742413635
W_N_0055,22,22,0,0.003977799453091596
W_N_0055,22,23,0,0.0006873766281238063
W_N_0055,22,24,0,0.018263054410367737
W_N_0055,22,25,0,0.09024794885595532
W_N_0055,22,26,0,0.0012388153637557583
W_N_0055,22,27,0,0.0021901345769390545
W_N_0055,22,28,0,0.020768710093089168
W_N_0055,22,29,0,0.009579115498039045
W_N_0055,22,30,0,0.024058272162140903
W_N_0055,22,31,0,0.013926135115761058
W_N_0055,22,32,0,0.017262961673162557
W_N_0055,22,33,0,0.003141186190011311
W_N_0055,22,34,0,0.019288594432554988
W_N_0055,22,35,0,0.048437772039684274
W_N_0055,22,36,0,0.0036378443966355875
W_N_0055,22,37,1,0.40873512240295856
W_N_0055,23,1,0,0.3316770236575908
W_N_0055,23,2,0,0.024875836064713535
W_N_0055,23,3,0,0.01216114195312982
W_N_0055,23,4,0,0.05496542424571631
W_N_0055,23,5,0,0.0032957437677444083
W_N_0055,23,6,0,0.012639712634307953
W_N_0055,23,7,0,0.21566771583930255
W_N_0055,23,8,0,0.144844419651602
W_N_0055,23,9,1,0.0614683092769066
W_N_0055,23,10,0,0.0006683713137250308
W_N_0055,23,11,0,0.002336153594549915
W_N_0055,23,12,0,0.015524762284974663
W_N_0055,23,13,0,0.012507117387634912
W_N_0055,23,14,0,0.0014999695316392587
W_N_0055,23,15,0,0.009742671574304914
W_N_0055,23,16,0,0.0016790659402750984
W_N_0055,23,17,0,0.002004245626016508
W_N_0055,23,18,0,0.006117817641981537
W_N_0055,23,19,0,0.008380534683489418
W_N_0055,23,20,0,0.0009141267710091588
W_N_0055,23,21,0,0.010266973407887162
W_N_0055,23,22,0,0.0030843635514558663
W_N_0055,23,23,0,0.014928625858796528
W_N_0055,23,24,0,0.008159694414549907
W_N_0055,23,25,0,0.12984472829005916
W_N_0055,23,26,0,0.0033459469348859194
W_N_0055,23,27,0,0.017796145875443026
W_N_0055,23,28,0,0.015125294588707292
W_N_0055,23,29,0,0.08470298370950642
W_N_0055,23,30,0,0.002814011067879121
W_N_0055,23,31,0,0.015904548928289807
W_N_0055,23,32,0,0.02194277359190637
W_N_0055,23,33,0,0.13273568853759565
W_N_0055,23,34,0,0.008001957083702247
W_N_0055,23,35,0,0.0324230545967283
W_N_0055,23,36,0,0.01067539910148738
W_N_0055,23,37,0,0.027254431579048652
W_N_0055,24,1,1,0.9929769739321873
W_N_0055,24,2,0,0.010458469503305607
W_N_0055,24,3,0,0.03423233207275374
W_N_0055,24,4,0,0.0008103569341879538
W_N_0055,24,5,0,0.12467477113663604
W_N_0055,24,6,1,0.32471918350812523
W_N_0055,24,7,0,0.038645755459865386
W_N_0055,24,8,0,0.0029903726530061806
W_N_0055,24,9,0,0.0015663859960324564
W_N_0055,24,10,0,0.003728414133579625
W_N_0055,24,11,0,0.003829806485313717
W_N_0055,24,12,0,0.031191333155481858
W_N_0055,24,13,0,0.011763549379634117
W_N_0055,24,14,0,0.016323538927881888
W_N_0055,24,15,0,0.0029836061896077355
W_N_0055,24,16,0,0.004510968020669926
W_N_0055,24,17,0,0.00031456097622871866
W_N_0055,24,18,0,0.007315030475302909
W_N_0055,24,19,0,0.012794061618090411
W_N_0055,24,20,0,0.009892105666812145
W_N_0055,24,21,0,0.08079676128057434
W_N_0055,24,22,0,0.004924137334737864
W_N_0055,24,23,0,0.002288589039901715
W_N_0055,24,24,0,0.14911303470826404
W_N_0055,24,25,0,0.06537174218312307
W_N_0055,24,26,1,0.49870646012270325
W_N_0055,24,27,0,0.004768957100785297
W_N_0055,24,28,0,0.05526144835865769
W_N_0055,24,29,0,0.0010556695088553354
W_N_0055,24,30,0,0.00213857700913935
W_N_0055,24,31,0,0.0034928727305296547
W_N_0055,24,32,0,0.05480993056898547
W_N_0055,24,33,0,0.005795228608297461
W_N_0055,24,34,0,0.0042322753693399455
W_N_0055,24,35,0,0.030132987849668627
W_N_0055,24,36,0,0.02243075540265776
W_N_0055,25,1,0,0.0021830262653741387
W_N_0055,25,2,0,0.08273418490979471
W_N_0055,25,3,0,0.022608478249157453
W_N_0055,25,4,0,0.008427899139514583
W_N_0055,25,5,0,0.038625664804407
W_N_0055,25,6,0,0.0024261399946217915
W_N_0055,25,7,0,0.1289166281921936
W_N_0055,25,8,0,0.17202788143518927
W_N_0055,25,9,0,0.0054344903140376155
W_N_0055,25,10,0,0.018419293512508542
W_N_0055,25,11,0,0.14186687516039104
W_N_0055,25,12,0,0.038065620800862766
W_N_0055,25,13,0,0.024073651872596438
W_N_0055,25,14,0,0.006490309310376863
W_N_0055,25,15,0,0.014472136032959607
W_N_0055,25,16,0,0.01264088836681806
W_N_0055,25,17,0,0.0014561632973484808
W_N_0055,25,18,0,0.008899941757305912
W_N_0055,25,19,0,0.005597021818621402
W_N_0055,25,20,0,0.006451949868131232
W_N_0055,25,21,0,0.0041582626189756375
W_N_0055,25,22,0,0.04180478283919566
W_N_0055,25,23,0,0.0028834710590401134
W_N_0055,25,24,0,0.018381263352676133
W_N_0055,25,25,0,0.0027963349341797506
W_N_0055,25,26,0,0.12007322767832065
W_N_0055,25,27,0,0.015494528786634876
W_N_0055,25,28,0,0.040728333302919494
W_N_0055,25,29,0,0.001961744146173752
W_N_0055,25,30,0,0.13660160663115584
W_N_0055,25,31,0,0.008593951767058091
W_N_0055,25,32,0,0.0033153775198167604
W_N_0055,25,33,0,0.004311574422146671
W_N_0055,25,34,0,0.10463820405463617
W_N_0055,25,35,0,0.0037723076543605956
W_N_0055,25,36,0,0.016925947368721092
W_N_0055,26,2,0,0.008371103367936877
W_N_0055,26,3,1,0.9986547474320071
W_N_0055,26,4,0,0.5218663874915535
W_N_0055,26,5,0,0.005894215535496338
W_N_0055,26,6,0,0.004082938151666168
W_N_0055,26,7,0,0.01764042916494227
W_N_0055,26,8,0,0.014138323912612051
W_N_0055,26,9,0,0.023104407005683596
W_N_0055,26,10,0,0.004223035900690171
W_N_0055,26,11,0,0.007413220619647326
W_N_0055,26,12,0,0.012630691080405158
W_N_0055,26,13,0,0.00956847214973502
W_N_0055,26,14,0,0.00687504418490225
W_N_0055,26,15,0,0.002426493481929897
W_N_0055,26,16,0,0.007991979275007484
W_N_0055,26,17,0,0.0062256364966627765
W_N_0055,26,18,0,0.03588366519394111
W_N_0055,26,19,0,0.00575019499120623
W_N_0055,26,20,0,0.0035352674871537825
W_N_0055,26,21,0,0.0036816609201311416
W_N_0055,26,22,0,0.022568117786785753
W_N_0055,26,23,0,0.010792481544439745
W_N_0055,26,24,0,0.02897750591998002
W_N_0055,26,25,0,0.008436916924532129
W_N_0055,26,26,0,0.006454974072859713
W_N_0055,26,27,0,0.007601866464354654
W_N_0055,26,28,0,0.0027108288554644274
W_N_0055,26,29,0,0.1211209960929211
W_N_0055,26,30,0,0.0024022008301290265
W_N_0055,26,31,0,0.06278685490980354
W_N_0055,26,32,0,0.005046247125415225
W_N_0055,26,33,0,0.037299973321786736
W_N_0055,26,34,0,0.0035912768094073567
W_N_0055,26,35,0,0.04347873084677389
W_N_0055,26,36,1,0.03884354189451419
W_N_0055,27,2,0,0.08431792972852485
W_N_0055,27,3,0,0.00848850152605885
W_N_0055,27,4,0,0.020025867735363585
W_N_0055,27,5,0,0.002264365296451241
W_N_0055,27,6,0,0.0022733006482586905
W_N_0055,27,7,0,0.12803487140129652
W_N_0055,27,8,0,0.09270267325581252
W_N_0055,27,9,0,0.1249895605097522
W_N_0055,27,10,0,0.013885678182491893
W_N_0055,27,11,0,0.019382415528389235
W_N_0055,27,12,0,0.0017078569771727529
W_N_0055,27,13,0,0.003433171201504799
W_N_0055,27,14,0,0.001925246603864729
W_N_0055,27,15,0,0.011645202112594368
W_N_0055,27,16,0,0.001003269121279483
W_N_0055,27,17,0,0.23605113240508613
W_N_0055,27,18,0,0.09103229756916305
W_N_0055,27,19,0,0.003533636439571366
W_N_0055,27,20,0,0.002599773828244196
W_N_0055,27,21,0,0.0016168215777944792
W_N_0055,27,22,0,0.026244989105834622
W_N_0055,27,23,0,0.005799555700080959
W_N_0055,27,24,0,0.008804338907831019
W_N_0055,27,25,0,0.0069007605286790915
W_N_0055,27,26,0,0.0020727570497461184
W_N_0055,27,27,0,0.005524821925801807
W_N_0055,27,28,0,0.002367257177126911
W_N_0055,27,29,0,0.017160458239536207
W_N_0055,27,30,0,0.003496668449331539
W_N_0055,27,31,0,0.13978204161210903
W_N_0055,27,32,0,0.007287838989145923
W_N_0055,27,33,0,0.0024942722584981813
W_N_0055,27,34,0,0.02673033071971116
W_N_0055,27,35,0,0.0017745550094519019
W_N_0055,28,3,0,0.0038996113551416443
W_N_0055,28,4,0,0.1293987743343035
W_N_0055,28,5,0,0.04012042677175009
W_N_0055,28,6,0,0.006255795047226306
W_N_0055,28,7,0,0.0022016406217142312
W_N_0055,28,8,0,0.11006907652321812
W_N_0055,28,9,0,0.02038654521866193
W_N_0055,28,10,0,0.9884731077093275
W_N_0055,28,11,0,0.0028968696163495368
W_N_0055,28,12,0,0.06326878339794911
W_N_0055,28,13,0,0.02751229423852406
W_N_0055,28,14,0,0.008968982476567489
W_N_0055,28,15,0,0.013720224209086414
W_N_0055,28,16,0,0.014225050948159124
W_N_0055,28,17,0,0.021003658677606996
W_N_0055,28,18,0,0.013223303089157585
W_N_0055,28,19,0,0.11326904923776224
W_N_0055,28,20,0,0.0010535970715507632
W_N_0055,28,21,0,0.27125270528217815
W_N_0055,28,22,0,0.0014639092535252522
W_N_0055,28,23,0,0.01330061686197751
W_N_0055,28,24,0,0.015507386474823588
W_N_0055,28,25,0,0.004437473793955566
W_N_0055,28,26,0,0.02499954948341897
W_N_0055,28,27,0,0.004645420569117988
W_N_0055,28,28,0,0.01810984425333042
W_N_0055,28,29,0,0.024727492535973478
W_N_0055,28,30,0,0.354797282242641
W_N_0055,28,31,0,0.0008406503363475194
W_N_0055,28,32,0,0.006206968481700067
W_N_0055,28,33,1,0.22307952645399115
W_N_0055,28,34,0,0.04720407744964203
W_N_0055,28,35,1,0.511905288273687
W_N_0055,29,4,0,0.012878287474403753
W_N_0055,29,5,0,0.1057826187115929
W_N_0055,29,6,1,0.003683774490934109
W_N_0055,29,7,0,0.023953739436614663
W_N_0055,29,8,0,0.0016938689518934428
W_N_0055,29,9,0,0.0011501562055118287
W_N_0055,29,10,0,0.0020547732179928674
W_N_0055,29,11,0,0.0035309036789280324
W_N_0055,29,12,0,0.0012934577530516144
W_N_0055,29,13,0,0.00557703943727805
W_N_0055,29,14,0,0.0023472743441644113
W_N_0055,29,15,0,0.11160505467951776
W_N_0055,29,16,0,0.010439741883745308
W_N_0055,29,17,0,0.01830866919843348
W_N_0055,29,18,0,0.015113153194336128
W_N_0055,29,19,0,0.11001102246298895
W_N_0055,29,20,0,0.0008452184303591151
W_N_0055,29,21,0,0.0081628197847214
W_N_0055,29,22,0,0.015887908682878857
W_N_0055,29,23,0,0.03904849286678549
W_N_0055,29,24,0,0.007439987711819143
W_N_0055,29,25,0,0.1616755084737914
W_N_0055,29,26,0,0.0015615945358312911
W_N_0055,29,27,0,0.019880710133972076
W_N_0055,29,28,0,0.014507533267532288
W_N_0055,29,29,0,0.011393094314048738
W_N_0055,29,30,0,0.21319581258415002
W_N_0055,29,31,0,0.0103655870691089
W_N_0055,29,32,0,0.005235589335570692
W_N_0055,29,33,0,0.12433307323741807
W_N_0055,29,34,0,0.0378148745854456
W_N_0055,30,4,0,0.008007854045806048
W_N_0055,30,5,0,0.40658192941792076
W_N_0055,30,6,1,0.9455115000743356
W_N_0055,30,7,0,0.5258769740919598
W_N_0055,30,8,0,0.15967919380658507
W_N_0055,30,9,0,0.006115018903968514
W_N_0055,30,10,0,0.031163215480272302
W_N_0055,30,11,0,0.06443207460985922
W_N_0055,30,12,0,0.032453038963416225
W_N_0055,30,13,0,0.012071068497960765
W_N_0055,30,14,0,0.007014841711116968
W_N_0055,30,15,0,0.010329304469340219
W_N_0055,30,16,0,0.009342558959928152
W_N_0055,30,17,0,0.03167947553877603
W_N_0055,30,18,0,0.11293314079130234
W_N_0055,30,19,0,0.010955194926987873
W_N_0055,30,20,0,0.012268657943716026
W_N_0055,30,21,0,0.028981021962573898
W_N_0055,30,22,0,0.029800026942601338
W_N_0055,30,23,0,0.00576860609793329
W_N_0055,30,24,0,0.0030932224458664827
W_N_0055,30,25,0,0.01212468634554901
W_N_0055,30,26,0,0.013228116947643106
W_N_0055,30,27,0,0.08978114591650135
W_N_0055,30,28,0,0.0013686958646872173
W_N_0055,30,29,1,0.9995200588924555
W_N_0055,30,30,0,0.08012957074994116
W_N_0055,30,31,0,0.06057840706272589
W_N_0055,30,32,0,0.004724880508355555
W_N_0055,30,33,0,0.01329749008868793
W_N_0055,31,5,1,0.03451640945996751
W_N_0055,31,6,0,0.1252162112623383
W_N_0055,31,7,0,0.005132120739447416
W_N_0055,31,8,0,0.011899086317020875
W_N_0055,31,9,0,0.05629128073431986
W_N_0055,31,10,0,0.0167700078386329
W_N_0055,31,11,0,0.011748039273560966
W_N_0055,31,12,0,0.010593736486839254
W_N_0055,31,13,0,0.0018465189405146452
W_N_0055,31,14,0,0.1394525265323667
W_N_0055,31,15,0,0.00700052139210032
W_N_0055,31,16,0,0.023176163059866806
W_N_0055,31,17,0,0.038026174955063184
W_N_0055,31,18,0,0.01199310827551861
W_N_0055,31,19,0,0.01812869375706281
W_N_0055,31,20,0,0.005267352541893514
W_N_0055,31,21,0,0.07183558163114712
W_N_0055,31,22,0,0.0009596784611770056
W_N_0055,31,23,0,0.006140996860931979
W_N_0055,31,24,0,0.0550611870027284
W_N_0055,31,25,0,0.09202649479155373
W_N_0055,31,26,0,0.005396903958846012
W_N_0055,31,27,0,0.004146488746613609
W_N_0055,31,28,0,0.03194448725032092
W_N_0055,31,29,1,0.9787931272332288
W_N_0055,31,30,0,0.09956586672717604
W_N_0055,31,31,0,0.013856400882404134
W_N_0055,31,32,0,0.0038379460490120853
W_N_0055,32,6,1,0.9969737417522128
W_N_0055,32,7,0,0.0866877354661826
W_N_0055,32,8,0,0.09841688820434868
W_N_0055,32,9,0,0.0062567249610652525
W_N_0055,32,10,0,0.013034564652857282
W_N_0055,32,11,0,0.013245912301668557
W_N_0055,32,12,0,0.002637158361713603
W_N_0055,32,13,0,0.0459641255758525
W_N_0055,32,14,0,0.00437155948035258
W_N_0055,32,15,0,0.02196437887020735
W_N_0055,32,16,0,0.19514015718590103
W_N_0055,32,17,0,0.022431868430869892
W_N_0055,32,18,0,0.00443585892460434
W_N_0055,32,19,0,0.09185595841150769
W_N_0055,32,20,0,0.014801483156086226
W_N_0055,32,21,0,0.004356011823900685
W_N_0055,32,22,0,0.20341088364254548
W_N_0055,32,23,0,0.04808029701471363
W_N_0055,32,24,0,0.016782305261344752
W_N_0055,32,25,0,0.023218018381503305
W_N_0055,32,26,0,0.007805091197518728
W_N_0055,32,27,0,0.03495333465028153
W_N_0055,32,28,0,0.01739391808518587
W_N_0055,32,29,1,0.05147953542317798
W_N_0055,32,30,0,0.08207859224908226
W_N_0055,32,31,0,0.015912194451967763
W_N_0055,33,7,0,0.11767146291175092
W_N_0055,33,8,0,0.017456466151556615
W_N_0055,33,9,0,0.0024321053867836177
W_N_0055,33,10,0,0.013099079717600602
W_N_0055,33,11,0,0.007896202303550402
W_N_0055,33,12,0,0.13448673870615507
W_N_0055,33,13,0,0.021382511498987948
W_N_0055,33,14,0,0.010724235620378482
W_N_0055,33,15,1,0.9737099174257644
W_N_0055,33,16,0,0.35059348989040584
W_N_0055,33,17,0,0.005767759438550963
W_N_0055,33,18,1,0.02833800160632801
W_N_0055,33,19,0,0.0019625901770231402
W_N_0055,33,20,0,0.09912307486547924
W_N_0055,33,21,0,0.004409061069739666
W_N_0055,33,22,0,0.009349553225326226
W_N_0055,33,23,0,0.0054435228344734184
W_N_0055,33,24,0,0.06665584679667864
W_N_0055,33,25,0,0.19382368686532203
W_N_0055,33,26,0,0.09032150436625908
W_N_0055,33,27,0,0.007647137306552279
W_N_0055,33,28,0,0.027256137534654536
W_N_0055,33,29,0,0.00236778950590261
W_N_0055,33,30,0,0.026778703678488388
W_N_0055,34,8,0,0.0006831428879847307
W_N_0055,34,9,0,0.02159691610692532
W_N_0055,34,10,0,0.008194319298128163
W_N_0055,34,11,0,0.0035809853536485467
W_N_0055,34,12,0,0.0593429499329119
W_N_0055,34,13,0,0.011750212634709751
W_N_0055,34,14,0,0.01533815187310365
W_N_0055,34,15,0,0.041711075629232944
W_N_0055,34,16,0,0.0005241392882078833
W_N_0055,34,17,0,0.00750142090373558
W_N_0055,34,18,1,0.16922228288920485
W_N_0055,34,19,0,0.0010658721309587977
W_N_0055,34,20,0,0.005690606258432082
W_N_0055,34,21,0,0.025422600204033342
W_N_0055,34,22,0,0.0017785720221519215
W_N_0055,34,23,1,0.41683331790471345
W_N_0055,34,24,0,0.03079967762821933
W_N_0055,34,25,0,0.10489414984429508
W_N_0055,34,26,0,0.0085698786104621
W_N_0055,34,27,0,0.0010359708346431083
W_N_0055,34,28,0,0.009408100334847819
W_N_0055,34,29,0,0.01943407039127627
W_N_0055,35,10,0,0.007044569299627625
W_N_0055,35,11,1,0.0824406677698073
W_N_0055,35,12,0,0.014051077066355283
W_N_0055,35,13,0,0.04269033440442003
W_N_0055,35,14,0,0.04730401037695302
W_N_0055,35,15,0,0.0054597299050838394
W_N_0055,35,16,0,0.01121893159802812
W_N_0055,35,17,0,0.02254728712134415
W_N_0055,35,18,1,0.2716436391129312
W_N_0055,35,19,1,0.9962558901631423
W_N_0055,35,20,0,0.042997594003501866
W_N_0055,35,21,0,0.02615827901129945
W_N_0055,35,22,0,0.002128960218291019
W_N_0055,35,23,0,0.0137625725788586
W_N_0055,35,24,0,0.0506583981168351
W_N_0055,35,25,0,0.006269885010145933
W_N_0055,35,26,0,0.014874414800792362
W_N_0055,35,27,1,0.9997856555853799
W_N_0055,35,28,0,0.005825298390326187
W_N_0055,36,12,1,0.19277255937930646
W_N_0055,36,13,0,0.014617073573724564
W_N_0055,36,14,0,0.0017175564386134518
W_N_0055,36,15,0,0.014207351436469196
W_N_0055,36,16,0,0.06191414261468713
W_N_0055,36,17,1,0.9992020157409854
W_N_0055,36,18,1,0.013758513888216842
W_N_0055,36,19,0,0.04148479179215934
W_N_0055,36,20,0,0.05793582542924514
W_N_0055,36,21,0,0.005937131114759812
W_N_0055,36,22,0,0.0017943892144291402
W_N_0055,36,23,0,0.004768498917626343
W_N_0055,36,24,0,0.00453975787563265
W_N_0055,36,25,0,0.008501027369718677
W_N_0055,36,26,0,0.021460180773692706
W_N_0055,37,15,1,0.9955366131484827
W_N_0055,37,16,0,0.08663662759267776
W_N_0055,37,17,1,0.9982761522623991
W_N_0055,37,18,0,0.011455499932190819
W_N_0055,37,19,0,0.004403474570889067
W_N_0055,37,20,0,0.02626341739230916
W_N_0055,37,21,0,0.061989189975596624
W_N_0055,37,22,0,0.07815313631307745
W_N_0055,37,23,1,0.0495602847166012
W_N_0083,0,18,0,0.015582030740239372
W_N_0083,0,19,0,0.0696135787442368
W_N_0083,0,20,0,0.014256776028551977
W_N_0083,0,21,0,0.09710860002475757
W_N_0083,0,22,0,0.00952412563591125
W_N_0083,0,23,0,0.0064400892881641345
W_N_0083,0,24,0,0.10596654160261988
W_N_0083,1,14,0,0.044982281715561574
W_N_0083,1,15,0,0.9997989205474687
W_N_0083,1,16,0,0.05283176916342816
W_N_0083,1,17,0,0.02395778819624878
W_N_0083,1,18,0,0.02263235295737883
W_N_0083,1,19,0,0.4967816449356236
W_N_0083,1,20,0,0.016947717549994776
W_N_0083,1,21,0,0.024833340642056764
W_N_0083,1,22,1,0.9996743394567402
W_N_0083,1,23,1,0.13027064643817432
W_N_0083,1,24,0,0.01939403254539752
W_N_0083,1,25,0,0.030625594464262558
W_N_0083,1,26,0,0.011385449814590297
W_N_0083,1,27,0,0.013087877977454148
W_N_0083,2,12,0,0.006728078283705458
W_N_0083,2,13,0,0.057359166553190705
W_N_0083,2,14,0,0.02263284373033848
W_N_0083,2,15,0,0.652213239152521
W_N_0083,2,16,0,0.022199297968108753
W_N_0083,2,17,0,0.054370744037228885
W_N_0083,2,18,0,0.35412756822118685
W_N_0083,2,19,0,0.024399146870728576
W_N_0083,2,20,0,0.004953340226925842
W_N_0083,2,21,0,0.009480449409760732
W_N_0083,2,22,0,0.23233279404475418
W_N_0083,2,23,0,0.7813336699195292
W_N_0083,2,24,0,0.05966816481047681
W_N_0083,2,25,0,0.20168112965895196
W_N_0083,2,26,0,0.9880412567198493
W_N_0083,2,27,0,0.02758011019798219
W_N_0083,2,28,0,0.24893506847845043
W_N_0083,2,29,0,0.1596999831365618
W_N_0083,3,10,0,0.030481584472614755
W_N_0083,3,11,0,0.007450075952665171
W_N_0083,3,12,0,0.005153594486521329
W_N_0083,3,13,0,0.029755802475989707
W_N_0083,3,14,1,0.1879944038741622
W_N_0083,3,15,0,0.08506483110352377
W_N_0083,3,16,0,0.15686704919593566
W_N_0083,3,17,0,0.20136779005741012
W_N_0083,3,18,0,0.05605895508116902
W_N_0083,3,19,0,0.5225071068524967
W_N_0083,3,20,0,0.0742743662076823
W_N_0083,3,21,0,0.009484965311320715
W_N_0083,3,22,0,0.20938499647773479
W_N_0083,3,23,0,0.20156397651123714
W_N_0083,3,24,0,0.015192663246040334
W_N_0083,3,25,0,0.032319528715683735
W_N_0083,3,26,0,0.046672827408272576
W_N_0083,3,27,0,0.0034383517688320476
W_N_0083,3,28,0,0.1533050602964514
W_N_0083,3,29,0,0.01277075171085787
W_N_0083,3,30,0,0.06943281406761816
W_N_0083,3,31,0,0.2714604728960683
W_N_0083,4,9,1,0.36530588785911106
W_N_0083,4,10,0,0.17784171108490712
W_N_0083,4,11,0,0.04039693975077528
W_N_0083,4,12,0,0.1484743043892587
W_N_0083,4,13,0,0.019532744701384105
W_N_0083,4,14,0,0.0599752299815976
W_N_0083,4,15,0,0.12104343726066405
W_N_0083,4,16,0,0.007685770319768658
W_N_0083,4,17,0,0.3882038959420913
W_N_0083,4,18,0,0.22619989140591437
W_N_0083,4,19,0,0.9980232450689344
W_N_0083,4,20,0,0.05039718665100209
W_N_0083,4,21,0,0.01082562457452679
W_N_0083,4,22,0,0.02790392770292658
W_N_0083,4,23,0,0.014212406965872667
W_N_0083,4,24,0,0.061120325233752514
W_N_0083,4,25,0,0.13805514341941882
W_N_0083,4,26,0,0.27453266480350813
W_N_0083,4,27,0,0.17178199581866735
W_N_0083,4,28,1,0.519770376524965
W_N_0083,4,29,0,0.044345589881544814
W_N_0083,4,30,0,0.05710723094788065
W_N_0083,4,31,0,0.060371510378752685
W_N_0083,4,32,0,0.03145736143341267
W_N_0083,4,33,1,0.571040170675962
W_N_0083,5,8,1,0.994531126973805
W_N_0083,5,9,0,0.9968314631214775
W_N_0083,5,10,0,0.269601372246859
W_N_0083,5,11,0,0.24745938966437697
W_N_0083,5,12,0,0.04123763599750616
W_N_0083,5,13,0,0.20375039483678642
W_N_0083,5,14,0,0.0041732590663677155
W_N_0083,5,15,0,0.9913422318915965
W_N_0083,5,16,0,0.415025915777301
W_N_0083,5,17,1,0.8159512965052316
W_N_0083,5,18,0,0.1154533553268778
W_N_0083,5,19,0,0.12004567758490059
W_N_0083,5,20,0,0.010718591281365531
W_N_0083,5,21,0,0.07091528749715931
W_N_0083,5,22,0,0.008677701106309948
W_N_0083,5,23,0,0.06904365828925149
W_N_0083,5,24,0,0.0013307432995911278
W_N_0083,5,25,0,0.00851727733315751
W_N_0083,5,26,0,0.17015783420592875
W_N_0083,5,27,0,0.08924345028506282
W_N_0083,5,28,0,0.509992986097608
W_N_0083,5,29,0,0.9991867426718767
W_N_0083,5,30,0,0.01953933519528444
W_N_0083,5,31,0,0.12023899403611371
W_N_0083,5,32,1,0.38725290333232965
W_N_0083,5,33,0,0.0761814327515294
W_N_0083,5,34,0,0.05182332492816709
W_N_0083,6,7,0,0.015217436782793015
W_N_0083,6,8,0,0.010426368149148792
W_N_0083,6,9,0,0.07787267972219958
W_N_0083,6,10,0,0.3531761570578733
W_N_0083,6,11,0,0.8703337335892222
W_N_0083,6,12,0,0.03285457701755016
W_N_0083,6,13,1,0.20599914266513802
W_N_0083,6,14,0,0.0175650208791821
